N,Tiempo
39275, 100
39276, 100
39277, 100
39278, 100
39279, 100
39280, 100
39281, 100
39282, 100
39283, 0
39284, 100
39285, 100
39286, 100
39287, 100
39288, 100
39289, 100
39290, 100
39291, 100
39292, 100
39293, 200
39294, 200
39295, 0
39296, 0
39297, 0
39298, 0
39299, 100
39300, 100
39301, 0
39302, 0
39303, 100
39304, 100
39305, 100
39306, 100
39307, 100
39308, 100
39309, 100
39310, 100
39311, 100
39312, 100
39313, 100
39314, 100
39315, 100
39316, 100
39317, 100
39318, 200
39319, 0
39320, 0
39321, 100
39322, 0
39323, 100
39324, 0
39325, 100
39326, 100
39327, 200
39328, 100
39329, 100
39330, 0
39331, 0
39332, 0
39333, 0
39334, 100
39335, 100
39336, 100
39337, 100
39338, 100
39339, 100
39340, 100
39341, 100
39342, 100
39343, 0
39344, 100
39345, 100
39346, 100
39347, 200
39348, 100
39349, 200
39350, 100
39351, 100
39352, 100
39353, 100
39354, 100
39355, 100
39356, 200
39357, 100
39358, 100
39359, 0
39360, 0
39361, 100
39362, 100
39363, 100
39364, 100
39365, 100
39366, 200
39367, 200
39368, 100
39369, 100
39370, 0
39371, 100
39372, 100
39373, 100
39374, 100
39375, 100
39376, 100
39377, 100
39378, 100
39379, 100
39380, 100
39381, 100
39382, 100
39383, 200
39384, 100
39385, 100
39386, 100
39387, 100
39388, 100
39389, 100
39390, 100
39391, 100
39392, 100
39393, 100
39394, 100
39395, 0
39396, 100
39397, 100
39398, 100
39399, 200
39400, 0
39401, 100
39402, 200
39403, 100
39404, 100
39405, 100
39406, 100
39407, 200
39408, 100
39409, 200
39410, 200
39411, 100
39412, 100
39413, 0
39414, 0
39415, 100
39416, 100
39417, 100
39418, 100
39419, 100
39420, 100
39421, 100
39422, 100
39423, 100
39424, 0
39425, 100
39426, 0
39427, 0
39428, 200
39429, 100
39430, 100
39431, 100
39432, 0
39433, 100
39434, 100
39435, 100
39436, 100
39437, 0
39438, 100
39439, 100
39440, 100
39441, 100
39442, 100
39443, 100
39444, 100
39445, 100
39446, 0
39447, 100
39448, 100
39449, 100
39450, 100
39451, 100
39452, 100
39453, 0
39454, 100
39455, 0
39456, 200
39457, 200
39458, 100
39459, 100
39460, 100
39461, 0
39462, 0
39463, 100
39464, 100
39465, 0
39466, 100
39467, 100
39468, 0
39469, 0
39470, 0
39471, 100
39472, 100
39473, 100
39474, 100
39475, 0
39476, 0
39477, 200
39478, 100
39479, 100
39480, 200
39481, 100
39482, 200
39483, 200
39484, 100
39485, 100
39486, 0
39487, 100
39488, 200
39489, 100
39490, 100
39491, 0
39492, 100
39493, 100
39494, 100
39495, 200
39496, 0
39497, 100
39498, 100
39499, 200
39500, 100
39501, 100
39502, 100
39503, 100
39504, 100
39505, 100
39506, 100
39507, 100
39508, 200
39509, 100
39510, 100
39511, 100
39512, 100
39513, 200
39514, 100
39515, 0
39516, 0
39517, 100
39518, 100
39519, 200
39520, 100
39521, 200
39522, 0
39523, 100
39524, 100
39525, 100
39526, 200
39527, 100
39528, 100
39529, 100
39530, 0
39531, 100
39532, 100
39533, 100
39534, 100
39535, 0
39536, 0
39537, 0
39538, 100
39539, 100
39540, 100
39541, 100
39542, 100
39543, 100
39544, 100
39545, 100
39546, 100
39547, 100
39548, 100
39549, 100
39550, 100
39551, 100
39552, 100
39553, 100
39554, 0
39555, 0
39556, 0
39557, 0
39558, 100
39559, 100
39560, 100
39561, 100
39562, 100
39563, 100
39564, 100
39565, 100
39566, 100
39567, 100
39568, 100
39569, 200
39570, 200
39571, 200
39572, 100
39573, 100
39574, 100
39575, 100
39576, 200
39577, 100
39578, 100
39579, 100
39580, 100
39581, 100
39582, 100
39583, 100
39584, 100
39585, 0
39586, 100
39587, 100
39588, 200
39589, 100
39590, 100
39591, 100
39592, 100
39593, 0
39594, 200
39595, 100
39596, 200
39597, 100
39598, 100
39599, 100
39600, 100
39601, 100
39602, 100
39603, 100
39604, 0
39605, 100
39606, 100
39607, 0
39608, 100
39609, 100
39610, 100
39611, 100
39612, 100
39613, 100
39614, 0
39615, 0
39616, 0
39617, 0
39618, 100
39619, 200
39620, 0
39621, 100
39622, 100
39623, 200
39624, 100
39625, 100
39626, 100
39627, 100
39628, 100
39629, 100
39630, 100
39631, 100
39632, 100
39633, 100
39634, 200
39635, 100
39636, 100
39637, 0
39638, 0
39639, 0
39640, 0
39641, 0
39642, 0
39643, 200
39644, 200
39645, 100
39646, 100
39647, 100
39648, 100
39649, 200
39650, 100
39651, 100
39652, 100
39653, 100
39654, 0
39655, 0
39656, 0
39657, 0
39658, 0
39659, 100
39660, 100
39661, 100
39662, 100
39663, 100
39664, 200
39665, 0
39666, 0
39667, 0
39668, 200
39669, 100
39670, 300
39671, 100
39672, 100
39673, 200
39674, 100
39675, 0
39676, 100
39677, 100
39678, 200
39679, 100
39680, 100
39681, 100
39682, 0
39683, 0
39684, 100
39685, 100
39686, 100
39687, 100
39688, 100
39689, 100
39690, 100
39691, 100
39692, 100
39693, 200
39694, 200
39695, 100
39696, 0
39697, 0
39698, 100
39699, 100
39700, 100
39701, 0
39702, 0
39703, 0
39704, 0
39705, 0
39706, 200
39707, 100
39708, 0
39709, 100
39710, 100
39711, 100
39712, 200
39713, 100
39714, 100
39715, 200
39716, 200
39717, 100
39718, 100
39719, 100
39720, 100
39721, 200
39722, 100
39723, 100
39724, 100
39725, 100
39726, 100
39727, 100
39728, 100
39729, 200
39730, 100
39731, 100
39732, 0
39733, 100
39734, 100
39735, 100
39736, 100
39737, 100
39738, 0
39739, 0
39740, 100
39741, 200
39742, 100
39743, 100
39744, 100
39745, 600
39746, 100
39747, 100
39748, 100
39749, 100
39750, 100
39751, 200
39752, 100
39753, 100
39754, 300
39755, 100
39756, 100
39757, 0
39758, 0
39759, 0
39760, 100
39761, 0
39762, 100
39763, 100
39764, 200
39765, 0
39766, 100
39767, 100
39768, 0
39769, 0
39770, 100
39771, 100
39772, 200
39773, 100
39774, 100
39775, 100
39776, 100
39777, 100
39778, 100
39779, 100
39780, 100
39781, 100
39782, 100
39783, 0
39784, 0
39785, 0
39786, 0
39787, 100
39788, 100
39789, 200
39790, 100
39791, 100
39792, 100
39793, 100
39794, 100
39795, 100
39796, 100
39797, 0
39798, 0
39799, 0
39800, 0
39801, 0
39802, 100
39803, 100
39804, 200
39805, 100
39806, 100
39807, 0
39808, 100
39809, 100
39810, 200
39811, 100
39812, 100
39813, 0
39814, 0
39815, 0
39816, 200
39817, 100
39818, 100
39819, 100
39820, 100
39821, 100
39822, 100
39823, 100
39824, 100
39825, 0
39826, 200
39827, 100
39828, 100
39829, 100
39830, 100
39831, 0
39832, 100
39833, 200
39834, 100
39835, 100
39836, 0
39837, 0
39838, 0
39839, 0
39840, 0
39841, 100
39842, 100
39843, 100
39844, 0
39845, 0
39846, 100
39847, 0
39848, 0
39849, 200
39850, 100
39851, 100
39852, 200
39853, 100
39854, 100
39855, 100
39856, 200
39857, 100
39858, 100
39859, 0
39860, 100
39861, 100
39862, 0
39863, 0
39864, 100
39865, 100
39866, 100
39867, 100
39868, 100
39869, 100
39870, 0
39871, 0
39872, 0
39873, 100
39874, 0
39875, 100
39876, 0
39877, 0
39878, 0
39879, 100
39880, 100
39881, 200
39882, 0
39883, 100
39884, 100
39885, 100
39886, 100
39887, 100
39888, 100
39889, 100
39890, 100
39891, 100
39892, 100
39893, 0
39894, 0
39895, 100
39896, 500
39897, 100
39898, 100
39899, 0
39900, 0
39901, 200
39902, 100
39903, 100
39904, 100
39905, 100
39906, 0
39907, 100
39908, 100
39909, 100
39910, 100
39911, 100
39912, 100
39913, 0
39914, 100
39915, 0
39916, 0
39917, 200
39918, 100
39919, 100
39920, 0
39921, 0
39922, 0
39923, 100
39924, 0
39925, 100
39926, 100
39927, 0
39928, 100
39929, 100
39930, 100
39931, 100
39932, 100
39933, 0
39934, 100
39935, 0
39936, 0
39937, 100
39938, 200
39939, 100
39940, 100
39941, 100
39942, 100
39943, 200
39944, 100
39945, 0
39946, 100
39947, 100
39948, 100
39949, 300
39950, 200
39951, 200
39952, 100
39953, 100
39954, 0
39955, 100
39956, 200
39957, 100
39958, 100
39959, 100
39960, 0
39961, 100
39962, 0
39963, 0
39964, 100
39965, 100
39966, 100
39967, 100
39968, 100
39969, 100
39970, 100
39971, 200
39972, 100
39973, 100
39974, 300
39975, 100
39976, 100
39977, 200
39978, 100
39979, 0
39980, 100
39981, 0
39982, 100
39983, 100
39984, 100
39985, 100
39986, 100
39987, 200
39988, 100
39989, 100
39990, 100
39991, 100
39992, 0
39993, 0
39994, 0
39995, 0
39996, 0
39997, 100
39998, 100
39999, 0
40000, 100
40001, 0
40002, 0
40003, 200
40004, 100
40005, 200
40006, 100
40007, 100
40008, 200
40009, 100
40010, 100
40011, 100
40012, 200
40013, 0
40014, 0
40015, 0
40016, 100
40017, 100
40018, 0
40019, 100
40020, 100
40021, 100
40022, 200
40023, 100
40024, 100
40025, 100
40026, 100
40027, 100
40028, 200
40029, 100
40030, 0
40031, 100
40032, 100
40033, 200
40034, 100
40035, 100
40036, 100
40037, 200
40038, 100
40039, 0
40040, 100
40041, 100
40042, 0
40043, 100
40044, 0
40045, 0
40046, 0
40047, 0
40048, 0
40049, 100
40050, 100
40051, 100
40052, 0
40053, 100
40054, 100
40055, 100
40056, 100
40057, 100
40058, 100
40059, 100
40060, 100
40061, 100
40062, 0
40063, 0
40064, 100
40065, 100
40066, 100
40067, 100
40068, 100
40069, 100
40070, 100
40071, 100
40072, 0
40073, 0
40074, 0
40075, 100
40076, 100
40077, 100
40078, 100
40079, 0
40080, 0
40081, 0
40082, 200
40083, 100
40084, 100
40085, 200
40086, 200
40087, 100
40088, 200
40089, 100
40090, 100
40091, 200
40092, 100
40093, 100
40094, 0
40095, 300
40096, 100
40097, 200
40098, 100
40099, 100
40100, 100
40101, 100
40102, 100
40103, 100
40104, 100
40105, 300
40106, 100
40107, 200
40108, 100
40109, 100
40110, 100
40111, 100
40112, 100
40113, 100
40114, 200
40115, 100
40116, 100
40117, 100
40118, 100
40119, 0
40120, 100
40121, 100
40122, 200
40123, 100
40124, 0
40125, 100
40126, 100
40127, 100
40128, 100
40129, 100
40130, 100
40131, 200
40132, 200
40133, 100
40134, 200
40135, 100
40136, 200
40137, 100
40138, 100
40139, 0
40140, 0
40141, 200
40142, 100
40143, 100
40144, 0
40145, 0
40146, 0
40147, 100
40148, 100
40149, 200
40150, 100
40151, 100
40152, 100
40153, 100
40154, 0
40155, 0
40156, 0
40157, 0
40158, 200
40159, 200
40160, 200
40161, 200
40162, 0
40163, 100
40164, 100
40165, 100
40166, 100
40167, 0
40168, 100
40169, 100
40170, 100
40171, 100
40172, 200
40173, 100
40174, 100
40175, 200
40176, 100
40177, 100
40178, 100
40179, 0
40180, 0
40181, 100
40182, 100
40183, 0
40184, 100
40185, 100
40186, 100
40187, 100
40188, 100
40189, 100
40190, 100
40191, 100
40192, 300
40193, 100
40194, 0
40195, 0
40196, 100
40197, 100
40198, 100
40199, 100
40200, 100
40201, 100
40202, 100
40203, 100
40204, 100
40205, 0
40206, 0
40207, 0
40208, 0
40209, 100
40210, 100
40211, 200
40212, 100
40213, 200
40214, 100
40215, 100
40216, 100
40217, 100
40218, 100
40219, 100
40220, 100
40221, 100
40222, 200
40223, 100
40224, 0
40225, 0
40226, 0
40227, 200
40228, 100
40229, 100
40230, 100
40231, 100
40232, 100
40233, 100
40234, 100
40235, 0
40236, 100
40237, 100
40238, 100
40239, 100
40240, 100
40241, 200
40242, 100
40243, 100
40244, 0
40245, 100
40246, 100
40247, 100
40248, 0
40249, 100
40250, 100
40251, 200
40252, 200
40253, 100
40254, 0
40255, 200
40256, 100
40257, 100
40258, 0
40259, 0
40260, 0
40261, 0
40262, 0
40263, 100
40264, 200
40265, 200
40266, 200
40267, 200
40268, 0
40269, 100
40270, 0
40271, 100
40272, 300
40273, 100
40274, 0
40275, 0
40276, 0
40277, 0
40278, 0
40279, 0
40280, 100
40281, 100
40282, 100
40283, 100
40284, 0
40285, 100
40286, 0
40287, 0
40288, 0
40289, 0
40290, 0
40291, 100
40292, 100
40293, 100
40294, 0
40295, 100
40296, 100
40297, 100
40298, 0
40299, 100
40300, 100
40301, 100
40302, 100
40303, 0
40304, 100
40305, 100
40306, 200
40307, 100
40308, 100
40309, 100
40310, 0
40311, 100
40312, 100
40313, 0
40314, 100
40315, 100
40316, 100
40317, 100
40318, 100
40319, 200
40320, 100
40321, 100
40322, 100
40323, 100
40324, 100
40325, 0
40326, 0
40327, 100
40328, 100
40329, 200
40330, 100
40331, 100
40332, 200
40333, 200
40334, 100
40335, 200
40336, 100
40337, 100
40338, 100
40339, 0
40340, 0
40341, 0
40342, 0
40343, 100
40344, 100
40345, 100
40346, 100
40347, 100
40348, 100
40349, 0
40350, 0
40351, 100
40352, 0
40353, 0
40354, 0
40355, 0
40356, 100
40357, 100
40358, 0
40359, 0
40360, 200
40361, 100
40362, 100
40363, 100
40364, 100
40365, 100
40366, 200
40367, 100
40368, 100
40369, 200
40370, 100
40371, 100
40372, 0
40373, 100
40374, 0
40375, 200
40376, 0
40377, 0
40378, 0
40379, 0
40380, 0
40381, 100
40382, 100
40383, 100
40384, 100
40385, 100
40386, 100
40387, 100
40388, 100
40389, 100
40390, 0
40391, 100
40392, 100
40393, 200
40394, 100
40395, 100
40396, 100
40397, 0
40398, 100
40399, 100
40400, 100
40401, 0
40402, 100
40403, 0
40404, 0
40405, 100
40406, 200
40407, 0
40408, 100
40409, 100
40410, 100
40411, 100
40412, 100
40413, 100
40414, 200
40415, 100
40416, 100
40417, 100
40418, 100
40419, 100
40420, 0
40421, 0
40422, 0
40423, 100
40424, 100
40425, 100
40426, 100
40427, 0
40428, 100
40429, 100
40430, 100
40431, 200
40432, 100
40433, 200
40434, 100
40435, 100
40436, 100
40437, 100
40438, 0
40439, 0
40440, 100
40441, 100
40442, 200
40443, 100
40444, 100
40445, 100
40446, 100
40447, 100
40448, 100
40449, 100
40450, 100
40451, 200
40452, 100
40453, 100
40454, 0
40455, 100
40456, 100
40457, 0
40458, 100
40459, 100
40460, 100
40461, 0
40462, 0
40463, 100
40464, 200
40465, 100
40466, 200
40467, 100
40468, 100
40469, 100
40470, 100
40471, 200
40472, 100
40473, 100
40474, 0
40475, 100
40476, 100
40477, 100
40478, 0
40479, 0
40480, 100
40481, 200
40482, 100
40483, 0
40484, 0
40485, 100
40486, 100
40487, 100
40488, 0
40489, 0
40490, 200
40491, 100
40492, 0
40493, 100
40494, 100
40495, 100
40496, 200
40497, 100
40498, 100
40499, 100
40500, 100
40501, 100
40502, 100
40503, 100
40504, 100
40505, 100
40506, 0
40507, 100
40508, 100
40509, 100
40510, 100
40511, 0
40512, 100
40513, 200
40514, 100
40515, 100
40516, 100
40517, 0
40518, 100
40519, 200
40520, 100
40521, 0
40522, 100
40523, 100
40524, 100
40525, 0
40526, 0
40527, 100
40528, 0
40529, 100
40530, 100
40531, 100
40532, 100
40533, 100
40534, 100
40535, 100
40536, 0
40537, 0
40538, 0
40539, 100
40540, 0
40541, 100
40542, 100
40543, 0
40544, 100
40545, 100
40546, 100
40547, 100
40548, 0
40549, 0
40550, 100
40551, 200
40552, 200
40553, 100
40554, 100
40555, 0
40556, 0
40557, 0
40558, 100
40559, 200
40560, 100
40561, 200
40562, 100
40563, 100
40564, 100
40565, 100
40566, 100
40567, 100
40568, 100
40569, 100
40570, 0
40571, 0
40572, 100
40573, 100
40574, 100
40575, 100
40576, 100
40577, 100
40578, 100
40579, 200
40580, 100
40581, 100
40582, 0
40583, 100
40584, 100
40585, 100
40586, 100
40587, 100
40588, 200
40589, 100
40590, 100
40591, 0
40592, 0
40593, 100
40594, 0
40595, 0
40596, 100
40597, 200
40598, 0
40599, 100
40600, 0
40601, 0
40602, 0
40603, 0
40604, 0
40605, 100
40606, 0
40607, 0
40608, 100
40609, 100
40610, 100
40611, 100
40612, 0
40613, 100
40614, 0
40615, 0
40616, 100
40617, 100
40618, 100
40619, 100
40620, 100
40621, 100
40622, 0
40623, 0
40624, 0
40625, 0
40626, 0
40627, 0
40628, 100
40629, 100
40630, 100
40631, 100
40632, 100
40633, 0
40634, 100
40635, 100
40636, 100
40637, 100
40638, 100
40639, 100
40640, 200
40641, 100
40642, 100
40643, 0
40644, 0
40645, 100
40646, 100
40647, 100
40648, 100
40649, 100
40650, 100
40651, 100
40652, 100
40653, 100
40654, 0
40655, 0
40656, 100
40657, 100
40658, 100
40659, 100
40660, 100
40661, 100
40662, 200
40663, 100
40664, 200
40665, 100
40666, 100
40667, 0
40668, 0
40669, 0
40670, 100
40671, 200
40672, 100
40673, 100
40674, 0
40675, 100
40676, 100
40677, 100
40678, 100
40679, 100
40680, 0
40681, 100
40682, 100
40683, 0
40684, 0
40685, 100
40686, 100
40687, 0
40688, 100
40689, 100
40690, 100
40691, 100
40692, 100
40693, 100
40694, 100
40695, 100
40696, 100
40697, 100
40698, 0
40699, 0
40700, 100
40701, 100
40702, 100
40703, 100
40704, 0
40705, 100
40706, 100
40707, 100
40708, 100
40709, 0
40710, 100
40711, 100
40712, 0
40713, 100
40714, 100
40715, 100
40716, 100
40717, 0
40718, 100
40719, 100
40720, 0
40721, 100
40722, 100
40723, 0
40724, 0
40725, 0
40726, 0
40727, 100
40728, 100
40729, 100
40730, 100
40731, 100
40732, 0
40733, 0
40734, 0
40735, 0
40736, 100
40737, 200
40738, 100
40739, 100
40740, 100
40741, 100
40742, 100
40743, 100
40744, 100
40745, 100
40746, 100
40747, 100
40748, 200
40749, 200
40750, 100
40751, 100
40752, 100
40753, 200
40754, 100
40755, 100
40756, 100
40757, 100
40758, 100
40759, 100
40760, 100
40761, 100
40762, 0
40763, 100
40764, 200
40765, 100
40766, 0
40767, 0
40768, 100
40769, 100
40770, 100
40771, 100
40772, 100
40773, 100
40774, 100
40775, 100
40776, 100
40777, 0
40778, 0
40779, 0
40780, 200
40781, 100
40782, 200
40783, 100
40784, 100
40785, 100
40786, 0
40787, 0
40788, 100
40789, 100
40790, 100
40791, 100
40792, 100
40793, 100
40794, 0
40795, 0
40796, 100
40797, 200
40798, 200
40799, 100
40800, 200
40801, 0
40802, 0
40803, 0
40804, 100
40805, 100
40806, 200
40807, 100
40808, 100
40809, 100
40810, 0
40811, 0
40812, 100
40813, 0
40814, 0
40815, 200
40816, 0
40817, 0
40818, 100
40819, 100
40820, 100
40821, 100
40822, 100
40823, 0
40824, 0
40825, 0
40826, 100
40827, 100
40828, 100
40829, 100
40830, 100
40831, 100
40832, 0
40833, 0
40834, 200
40835, 100
40836, 100
40837, 100
40838, 200
40839, 100
40840, 100
40841, 100
40842, 0
